company_name,position_name,link_to_offer,location,contract_type,work_schedule,experience_level,type_of_work,required_technologies,optional_technologies,responsibilities_section,requirements_section,optional_section
UNIQA,Personal Lines Data Analyst / Actuary -international team,"https://www.pracuj.pl/praca/personal-lines-data-analyst-actuary-international-team-warszawa-chlodna-51,oferta,1002719340?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","Chłodna 51, Wola, Warszawa
Warszawa, mazowieckie",umowa o pracę,pełny etat,"specjalista (mid / regular), starszy specjalista (senior)",praca zdalna,,,"
Advanced Analytics
You deal with life, accident, and health insurance business daily
On a monthly basis, we collect personal lines (Life/Accident/Health) data from our international business units and transform them in our data warehouse to create a management steering report. You will coordinate the data request as well as the transformations done, and improve and develop them
You will interact with countries to understand their business and to validate their data, and support them in improving their internal data preparation process
You identify potential use cases for using the data for innovative business purposes, such as cross-selling activities, predictive modelling on client retention, etc.
Define the business requirements for the use of the above-mentioned management steering report: which KPIs are needed to improve the steering of our business? What requirements does IFRS17 add for business steering?
Being able to analyze the profitability of personal lines products and identify critical trends, opportunities, or threats for the portfolio
You have close cooperation with our Group Personal Lines department
The main platforms/tools used in your daily job are Azure, Databricks, Python and SQL.
Pricing CommUNIty
In our Pricing CommUNIty, we have established cross-border cooperation between our business units in different countries, as well as between different departments. You become an active member of the Pricing CommUNIty and support the Personal Lines chapter with your insights and know-how
Identify the need and opportunity for new Use Cases, and participate in them
Act as an ambassador for the Pricing CommUNIty and the CommUNIty concept
Additionally, you will operationally act as central contact person for our international markets in our team for the above topics.","University degree (at least Bachelor) in Mathematics, Actuarial Science, Economic Science or similar
First working experience in life, accident and/or health insurance, preferably in pricing, data engineering or controlling
Experience in an international environment is beneficial
Fluent in English, additional language (CEE) would be a benefit
Know-how of MS Office tools like Excel and Teams
Excellent communication and presentation skills
First experience with software such as SQL, R or Python is appreciated
Strong interest in working with KPIs, data analysis, reports and visualization
Willingness to work with agile methodology
Strong analytical skills and data driven mindset
Team player
Highly detail-oriented, organized, and able to independently produce professional, high-quality presentations and documents",
Limango Polska Sp. z o.o.,Senior Data Scientist,"https://www.pracuj.pl/praca/senior-data-scientist-wroclaw-swietego-antoniego-2,oferta,1002744963?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","Świętego Antoniego 2, Stare Miasto, Wrocław
Wrocław, Lower Silesia","contract of employment, b2b contract",full-time,senior specialist (senior),full office work,"
Python
SQL
Git",,"
Building and deploying data-driven and machine learning solutions for portal personalization.
Taking care of the whole machine learning process – verifying data quality, choosing optimal algorithms, feature engineering, model validation with correct metrics, interpretability.
Monitoring, maintaining, and updating existing data / ML pipelines.
Building solutions following best software practices – clean code, testing, automatic deployments.
Working closely with data engineers, data scientists and development teams in building whole ML / data-driven infrastructure – reliable data pipelines and shared, clean data sources.
Explaining and recommending optimal data-driven / ML solutions to both business stakeholders and developer teams.
Sharing and improving ML / MLOps knowledge within the organization.","Very good knowledge of Python programming, SQL, and git
Experience in training and validating ML solutions (decision trees, neural nets, regression models)
Experience in building and deploying ML solutions in production environments
Ability to scale solutions according to infrastructure or business requirements
Good understanding of data lake / lakehouse architecture
Good knowledge of English (C1) (work in an international environment)
Professional experience with PySpark programming.
Experience in working with Databricks Lakehouse platform ecosystem
Professional experience with recommender systems and NLP
Experience in structured streaming and Scala programming
Familiarity with MLOps environments such as mlflow
Previous experience in ecommerce data ecosystems",
Salling Group SSC,Junior Business Controller,"https://www.pracuj.pl/praca/junior-business-controller-szczecin-1-maja-38,oferta,1002765496?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","1 Maja 38, Szczecin
Szczecin, zachodniopomorskie",umowa o pracę,pełny etat,młodszy specjalista (junior),praca stacjonarna,,,"
przygotowywanie i terminowe dostarczanie kompletnych analiz i raportów finansowych
tworzenie i dostarczanie wskaźników finansowych i operacyjnych
obsługa zapytań i analiz ad-hoc
gromadzenie, konsolidacja i przekształcanie danych finansowych i operacyjnych z różnych źródeł
zapewnianie rzetelności dostarczonych informacji","co najmniej rocznego doświadczenia w obszarze finansowym lub pracy przy analizie danych
bardzo dobrej znajomości programu MS Excel
swobodnego porozumiewania się w języku angielskim
zdolności analitycznego myślenia, umiejętności wnioskowania
samodzielności oraz dobrej organizacji pracy własnej
komunikatywności
mile widziana znajomość programu SAP
mile widziana wiedza z zakresu VBA i Power Query
zaskocz nas znajomością SQL/Python/R",
Reply Polska Sp. z o.o.,Automation Tester with German,"https://www.pracuj.pl/praca/automation-tester-with-german-bialystok,oferta,1002719083?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","Białystok
Białystok, Podlaskie","contract of employment, b2b contract",full-time,specialist (mid / regular),hybrid work,"
Java
QA",,"
AUFGABEN
• Du bist Mitglied eines Teams, das für einen Kunden aus der deutschen Finanz- oder Versicherungsbranche arbeitet.
• Basierend auf der vereinbarten Testautomatisierungsstrategie identifizierst Du Automatisierungskandidaten (bis hin zu CI/CD-• Pipeline-Integration und GUI/Dashboards/Berichts-Tools).
• Du entwirfst und entwickelst automatisierte Testskripte in der vorgegebenen Technologie (kommerzielle oder proprietäre Frameworks).
• Das Testumfeld entspricht modernen Frameworks, Tools und Paradigmen wie J2E, Microservices, Docker, SQL, NOSQL, Kubernetes und AWS.
• Mit Schulungen, Workshops und User Groups hältst Du Dein Wissen auf dem neuesten Stand.
• Du triffst dich einmal im Monat mit Deinem Team im Büro in Katowice, um Deine Arbeit zu planen und den Fortschritt zu besprechen.","QUALIFIKATIONEN
• Sehr gute Kommunikationsfähigkeiten in Englisch (mind. B2-Niveau) und Deutsch (mind. B1-Niveau).
• Erfolgreich abgeschlossenes Hochschulstudium als Fachinformatiker/in oder ähnliches.
• Erfahrung im Bereich der Testautomatisierung.
• Du verfügst über fortgeschrittene Programmierkenntnisse (vorzugsweise Java oder Python) und hast Erfahrung in der Arbeit mit Datenbanken.",
Reply Polska Sp. z o.o.,Automation Tester with German,"https://www.pracuj.pl/praca/automation-tester-with-german-bydgoszcz,oferta,1002719084?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","Bydgoszcz
Bydgoszcz, Kuyavia-Pomerania","contract of employment, b2b contract",full-time,specialist (mid / regular),hybrid work,"
Java
QA",,"
AUFGABEN
• Du bist Mitglied eines Teams, das für einen Kunden aus der deutschen Finanz- oder Versicherungsbranche arbeitet.
• Basierend auf der vereinbarten Testautomatisierungsstrategie identifizierst Du Automatisierungskandidaten (bis hin zu CI/CD-• Pipeline-Integration und GUI/Dashboards/Berichts-Tools).
• Du entwirfst und entwickelst automatisierte Testskripte in der vorgegebenen Technologie (kommerzielle oder proprietäre Frameworks).
• Das Testumfeld entspricht modernen Frameworks, Tools und Paradigmen wie J2E, Microservices, Docker, SQL, NOSQL, Kubernetes und AWS.
• Mit Schulungen, Workshops und User Groups hältst Du Dein Wissen auf dem neuesten Stand.
• Du triffst dich einmal im Monat mit Deinem Team im Büro in Katowice, um Deine Arbeit zu planen und den Fortschritt zu besprechen.","QUALIFIKATIONEN
• Sehr gute Kommunikationsfähigkeiten in Englisch (mind. B2-Niveau) und Deutsch (mind. B1-Niveau).
• Erfolgreich abgeschlossenes Hochschulstudium als Fachinformatiker/in oder ähnliches.
• Erfahrung im Bereich der Testautomatisierung.
• Du verfügst über fortgeschrittene Programmierkenntnisse (vorzugsweise Java oder Python) und hast Erfahrung in der Arbeit mit Datenbanken.",
Reply Polska Sp. z o.o.,Automation Tester with German,"https://www.pracuj.pl/praca/automation-tester-with-german-gdansk,oferta,1002719085?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","Gdańsk
Gdańsk, Pomeranian","contract of employment, b2b contract",full-time,specialist (mid / regular),hybrid work,"
Java
QA",,"
AUFGABEN
• Du bist Mitglied eines Teams, das für einen Kunden aus der deutschen Finanz- oder Versicherungsbranche arbeitet.
• Basierend auf der vereinbarten Testautomatisierungsstrategie identifizierst Du Automatisierungskandidaten (bis hin zu CI/CD-• Pipeline-Integration und GUI/Dashboards/Berichts-Tools).
• Du entwirfst und entwickelst automatisierte Testskripte in der vorgegebenen Technologie (kommerzielle oder proprietäre Frameworks).
• Das Testumfeld entspricht modernen Frameworks, Tools und Paradigmen wie J2E, Microservices, Docker, SQL, NOSQL, Kubernetes und AWS.
• Mit Schulungen, Workshops und User Groups hältst Du Dein Wissen auf dem neuesten Stand.
• Du triffst dich einmal im Monat mit Deinem Team im Büro in Katowice, um Deine Arbeit zu planen und den Fortschritt zu besprechen.","QUALIFIKATIONEN
• Sehr gute Kommunikationsfähigkeiten in Englisch (mind. B2-Niveau) und Deutsch (mind. B1-Niveau).
• Erfolgreich abgeschlossenes Hochschulstudium als Fachinformatiker/in oder ähnliches.
• Erfahrung im Bereich der Testautomatisierung.
• Du verfügst über fortgeschrittene Programmierkenntnisse (vorzugsweise Java oder Python) und hast Erfahrung in der Arbeit mit Datenbanken.",
Reply Polska Sp. z o.o.,Automation Tester with German,"https://www.pracuj.pl/praca/automation-tester-with-german-katowice-wroclawska-54,oferta,1002719082?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","Wrocławska 54, Katowice
Katowice, Silesian","contract of employment, b2b contract",full-time,specialist (mid / regular),hybrid work,"
Java
QA",,"
AUFGABEN
• Du bist Mitglied eines Teams, das für einen Kunden aus der deutschen Finanz- oder Versicherungsbranche arbeitet.
• Basierend auf der vereinbarten Testautomatisierungsstrategie identifizierst Du Automatisierungskandidaten (bis hin zu CI/CD-• Pipeline-Integration und GUI/Dashboards/Berichts-Tools).
• Du entwirfst und entwickelst automatisierte Testskripte in der vorgegebenen Technologie (kommerzielle oder proprietäre Frameworks).
• Das Testumfeld entspricht modernen Frameworks, Tools und Paradigmen wie J2E, Microservices, Docker, SQL, NOSQL, Kubernetes und AWS.
• Mit Schulungen, Workshops und User Groups hältst Du Dein Wissen auf dem neuesten Stand.
• Du triffst dich einmal im Monat mit Deinem Team im Büro in Katowice, um Deine Arbeit zu planen und den Fortschritt zu besprechen.","QUALIFIKATIONEN
• Sehr gute Kommunikationsfähigkeiten in Englisch (mind. B2-Niveau) und Deutsch (mind. B1-Niveau).
• Erfolgreich abgeschlossenes Hochschulstudium als Fachinformatiker/in oder ähnliches.
• Erfahrung im Bereich der Testautomatisierung.
• Du verfügst über fortgeschrittene Programmierkenntnisse (vorzugsweise Java oder Python) und hast Erfahrung in der Arbeit mit Datenbanken.",
Reply Polska Sp. z o.o.,Automation Tester with German,"https://www.pracuj.pl/praca/automation-tester-with-german-kielce,oferta,1002719086?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","Kielce
Kielce, Świętokrzyskie","contract of employment, b2b contract",full-time,specialist (mid / regular),hybrid work,"
Java
QA",,"
AUFGABEN
• Du bist Mitglied eines Teams, das für einen Kunden aus der deutschen Finanz- oder Versicherungsbranche arbeitet.
• Basierend auf der vereinbarten Testautomatisierungsstrategie identifizierst Du Automatisierungskandidaten (bis hin zu CI/CD-• Pipeline-Integration und GUI/Dashboards/Berichts-Tools).
• Du entwirfst und entwickelst automatisierte Testskripte in der vorgegebenen Technologie (kommerzielle oder proprietäre Frameworks).
• Das Testumfeld entspricht modernen Frameworks, Tools und Paradigmen wie J2E, Microservices, Docker, SQL, NOSQL, Kubernetes und AWS.
• Mit Schulungen, Workshops und User Groups hältst Du Dein Wissen auf dem neuesten Stand.
• Du triffst dich einmal im Monat mit Deinem Team im Büro in Katowice, um Deine Arbeit zu planen und den Fortschritt zu besprechen.","QUALIFIKATIONEN
• Sehr gute Kommunikationsfähigkeiten in Englisch (mind. B2-Niveau) und Deutsch (mind. B1-Niveau).
• Erfolgreich abgeschlossenes Hochschulstudium als Fachinformatiker/in oder ähnliches.
• Erfahrung im Bereich der Testautomatisierung.
• Du verfügst über fortgeschrittene Programmierkenntnisse (vorzugsweise Java oder Python) und hast Erfahrung in der Arbeit mit Datenbanken.",
Reply Polska Sp. z o.o.,Automation Tester with German,"https://www.pracuj.pl/praca/automation-tester-with-german-krakow,oferta,1002719087?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","Kraków
Kraków, Lesser Poland","contract of employment, b2b contract",full-time,specialist (mid / regular),hybrid work,"
Java
QA",,"
AUFGABEN
• Du bist Mitglied eines Teams, das für einen Kunden aus der deutschen Finanz- oder Versicherungsbranche arbeitet.
• Basierend auf der vereinbarten Testautomatisierungsstrategie identifizierst Du Automatisierungskandidaten (bis hin zu CI/CD-• Pipeline-Integration und GUI/Dashboards/Berichts-Tools).
• Du entwirfst und entwickelst automatisierte Testskripte in der vorgegebenen Technologie (kommerzielle oder proprietäre Frameworks).
• Das Testumfeld entspricht modernen Frameworks, Tools und Paradigmen wie J2E, Microservices, Docker, SQL, NOSQL, Kubernetes und AWS.
• Mit Schulungen, Workshops und User Groups hältst Du Dein Wissen auf dem neuesten Stand.
• Du triffst dich einmal im Monat mit Deinem Team im Büro in Katowice, um Deine Arbeit zu planen und den Fortschritt zu besprechen.","QUALIFIKATIONEN
• Sehr gute Kommunikationsfähigkeiten in Englisch (mind. B2-Niveau) und Deutsch (mind. B1-Niveau).
• Erfolgreich abgeschlossenes Hochschulstudium als Fachinformatiker/in oder ähnliches.
• Erfahrung im Bereich der Testautomatisierung.
• Du verfügst über fortgeschrittene Programmierkenntnisse (vorzugsweise Java oder Python) und hast Erfahrung in der Arbeit mit Datenbanken.",
Reply Polska Sp. z o.o.,Automation Tester with German,"https://www.pracuj.pl/praca/automation-tester-with-german-lublin,oferta,1002719088?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","Lublin
Lublin, Lublin","contract of employment, b2b contract",full-time,specialist (mid / regular),hybrid work,"
Java
QA",,"
AUFGABEN
• Du bist Mitglied eines Teams, das für einen Kunden aus der deutschen Finanz- oder Versicherungsbranche arbeitet.
• Basierend auf der vereinbarten Testautomatisierungsstrategie identifizierst Du Automatisierungskandidaten (bis hin zu CI/CD-• Pipeline-Integration und GUI/Dashboards/Berichts-Tools).
• Du entwirfst und entwickelst automatisierte Testskripte in der vorgegebenen Technologie (kommerzielle oder proprietäre Frameworks).
• Das Testumfeld entspricht modernen Frameworks, Tools und Paradigmen wie J2E, Microservices, Docker, SQL, NOSQL, Kubernetes und AWS.
• Mit Schulungen, Workshops und User Groups hältst Du Dein Wissen auf dem neuesten Stand.
• Du triffst dich einmal im Monat mit Deinem Team im Büro in Katowice, um Deine Arbeit zu planen und den Fortschritt zu besprechen.","QUALIFIKATIONEN
• Sehr gute Kommunikationsfähigkeiten in Englisch (mind. B2-Niveau) und Deutsch (mind. B1-Niveau).
• Erfolgreich abgeschlossenes Hochschulstudium als Fachinformatiker/in oder ähnliches.
• Erfahrung im Bereich der Testautomatisierung.
• Du verfügst über fortgeschrittene Programmierkenntnisse (vorzugsweise Java oder Python) und hast Erfahrung in der Arbeit mit Datenbanken.",
